timestamp,ctr,ax_g,ay_g,az_g
2026-02-17T20:06:07.605,27554,-0.020,0.363,0.701
2026-02-17T20:06:07.605,27555,-0.067,0.456,0.793
2026-02-17T20:06:07.664,27557,0.093,0.638,1.105
2026-02-17T20:06:07.666,27558,0.230,0.924,1.085
2026-02-17T20:06:07.667,27559,0.169,0.922,0.941
2026-02-17T20:06:07.725,27561,0.010,0.960,0.889
2026-02-17T20:06:07.726,27562,-0.033,1.013,1.122
2026-02-17T20:06:07.726,27563,-0.051,1.050,1.168
2026-02-17T20:06:07.785,27565,-0.180,1.031,1.134
2026-02-17T20:06:07.785,27566,-0.222,1.096,1.203
2026-02-17T20:06:07.785,27567,-0.196,1.157,1.229
2026-02-17T20:06:07.845,27569,-0.163,1.233,1.061
2026-02-17T20:06:07.846,27570,-0.102,1.141,0.830
2026-02-17T20:06:07.846,27571,-0.022,1.049,0.771
2026-02-17T20:06:07.905,27573,0.047,0.850,0.833
2026-02-17T20:06:07.906,27574,-0.161,0.694,1.148
2026-02-17T20:06:07.906,27575,-0.224,0.516,1.309
2026-02-17T20:06:07.964,27577,-0.199,0.437,1.485
2026-02-17T20:06:07.966,27578,0.241,0.207,1.010
2026-02-17T20:06:07.967,27579,0.421,-0.040,0.530
2026-02-17T20:06:08.025,27581,0.640,-0.713,0.135
2026-02-17T20:06:08.025,27582,0.879,-1.643,0.230
2026-02-17T20:06:08.026,27583,0.815,-2.027,0.383
2026-02-17T20:06:08.085,27585,0.374,-1.904,1.076
2026-02-17T20:06:08.085,27586,-0.615,-1.700,1.875
2026-02-17T20:06:08.086,27587,-1.382,-1.609,2.249
2026-02-17T20:06:08.145,27589,-2.222,-1.534,3.014
2026-02-17T20:06:08.145,27590,-0.392,-1.007,1.621
2026-02-17T20:06:08.146,27591,0.142,-0.908,0.869
2026-02-17T20:06:08.205,27593,0.271,-0.788,0.641
2026-02-17T20:06:08.205,27594,0.182,-0.913,1.069
2026-02-17T20:06:08.205,27595,0.128,-1.097,1.162
2026-02-17T20:06:08.264,27597,0.054,-1.254,1.098
2026-02-17T20:06:08.265,27598,-0.023,-0.934,0.798
2026-02-17T20:06:08.267,27599,-0.046,-0.741,0.600
2026-02-17T20:06:08.325,27601,-0.010,-0.420,0.363
2026-02-17T20:06:08.325,27602,0.164,-0.284,0.597
2026-02-17T20:06:08.325,27603,0.300,-0.127,0.751
2026-02-17T20:06:08.385,27605,0.260,0.312,1.043
2026-02-17T20:06:08.385,27606,0.063,0.633,1.131
2026-02-17T20:06:08.386,27607,0.036,0.664,1.175
2026-02-17T20:06:08.445,27609,-0.134,0.886,1.197
2026-02-17T20:06:08.445,27610,-0.252,0.971,1.037
2026-02-17T20:06:08.446,27611,-0.314,0.929,0.949
2026-02-17T20:06:08.505,27613,-0.296,0.967,0.963
2026-02-17T20:06:08.506,27614,0.022,1.301,1.386
2026-02-17T20:06:08.506,27615,0.352,1.611,1.508
2026-02-17T20:06:08.565,27617,0.503,1.871,1.221
2026-02-17T20:06:08.565,27618,0.536,1.559,0.710
2026-02-17T20:06:08.566,27619,0.467,1.318,0.639
2026-02-17T20:06:08.625,27621,0.245,0.879,0.692
2026-02-17T20:06:08.625,27622,-0.163,0.618,1.018
2026-02-17T20:06:08.625,27623,-0.336,0.556,1.278
2026-02-17T20:06:08.685,27625,-0.384,0.537,1.503
2026-02-17T20:06:08.686,27626,-0.046,0.334,0.990
2026-02-17T20:06:08.686,27627,0.075,0.273,0.647
2026-02-17T20:06:08.804,27629,0.524,0.009,0.231
2026-02-17T20:06:08.805,27630,0.762,-0.691,0.219
2026-02-17T20:06:08.805,27631,0.799,-1.175,0.246
2026-02-17T20:06:08.807,27633,0.849,-1.875,0.346
2026-02-17T20:06:08.865,27635,-0.004,-2.102,2.274
2026-02-17T20:06:08.866,27636,-1.784,-1.340,2.706
2026-02-17T20:06:08.866,27637,-0.968,-1.044,2.046
2026-02-17T20:06:08.924,27639,0.172,-0.590,0.654
2026-02-17T20:06:08.926,27640,0.370,-0.413,0.674
2026-02-17T20:06:08.926,27641,0.189,-0.550,0.968
2026-02-17T20:06:08.985,27643,0.194,-0.721,1.155
2026-02-17T20:06:08.985,27644,0.005,-1.018,1.015
2026-02-17T20:06:08.986,27645,0.089,-1.110,0.955
2026-02-17T20:06:09.045,27647,0.066,-0.993,0.807
2026-02-17T20:06:09.045,27648,-0.162,-0.843,0.735
2026-02-17T20:06:09.046,27649,-0.123,-0.671,0.864
2026-02-17T20:06:09.105,27651,-0.036,-0.289,1.268
2026-02-17T20:06:09.105,27652,0.193,-0.120,1.149
2026-02-17T20:06:09.168,27653,0.175,0.091,0.937
2026-02-17T20:06:09.169,27655,0.000,0.330,0.495
2026-02-17T20:06:09.169,27656,-0.012,0.638,0.678
2026-02-17T20:06:09.169,27657,0.031,0.636,0.827
2026-02-17T20:06:09.226,27659,0.146,0.701,1.058
2026-02-17T20:06:09.226,27660,0.098,0.766,1.131
2026-02-17T20:06:09.284,27661,0.067,0.836,1.166
2026-02-17T20:06:09.286,27663,0.020,1.039,1.237
2026-02-17T20:06:09.286,27664,-0.005,1.131,1.243
2026-02-17T20:06:09.345,27666,-0.046,1.146,1.198
2026-02-17T20:06:09.346,27667,-0.025,0.948,1.126
2026-02-17T20:06:09.346,27668,-0.043,0.893,1.108
2026-02-17T20:06:09.404,27670,0.007,0.761,1.088
2026-02-17T20:06:09.406,27671,0.035,0.547,1.081
2026-02-17T20:06:09.406,27672,0.080,0.533,1.125
2026-02-17T20:06:09.465,27674,-0.031,0.544,1.112
2026-02-17T20:06:09.466,27675,-0.182,0.403,1.290
2026-02-17T20:06:09.466,27676,-0.176,0.284,1.356
2026-02-17T20:06:09.525,27678,0.023,0.124,1.086
2026-02-17T20:06:09.526,27679,0.209,-0.160,0.394
2026-02-17T20:06:09.526,27680,0.333,-0.311,0.158
2026-02-17T20:06:09.584,27682,0.570,-0.813,0.298
2026-02-17T20:06:09.586,27683,0.625,-1.553,0.490
2026-02-17T20:06:09.586,27684,0.630,-1.715,0.679
2026-02-17T20:06:09.705,27686,0.329,-1.780,1.290
2026-02-17T20:06:09.765,27687,-0.971,-1.471,2.417
2026-02-17T20:06:09.765,27688,-2.032,-1.565,2.911
2026-02-17T20:06:09.766,27690,-1.857,-1.109,2.366
2026-02-17T20:06:09.824,27692,0.032,-1.180,0.979
2026-02-17T20:06:09.825,27693,-0.300,-1.073,0.850
2026-02-17T20:06:09.825,27694,-0.191,-0.898,0.851
2026-02-17T20:06:09.885,27696,0.134,-0.571,0.840
2026-02-17T20:06:09.885,27697,0.290,-0.208,0.686
2026-02-17T20:06:09.886,27698,0.210,-0.035,0.702
2026-02-17T20:06:09.945,27700,0.092,0.292,0.959
2026-02-17T20:06:09.946,27701,0.145,0.473,1.023
2026-02-17T20:06:09.946,27702,0.047,0.587,0.929
2026-02-17T20:06:10.004,27704,-0.057,0.626,0.810
2026-02-17T20:06:10.006,27705,-0.144,0.843,0.984
2026-02-17T20:06:10.006,27706,-0.204,0.890,1.090
2026-02-17T20:06:10.065,27708,-0.267,1.025,1.325
2026-02-17T20:06:10.066,27709,-0.211,1.100,1.430
2026-02-17T20:06:10.067,27710,-0.150,1.116,1.417
2026-02-17T20:06:10.125,27712,-0.020,1.097,1.260
2026-02-17T20:06:10.126,27713,0.150,1.032,0.957
2026-02-17T20:06:10.126,27714,0.159,1.006,0.813
2026-02-17T20:06:10.184,27716,0.096,0.975,0.718
2026-02-17T20:06:10.186,27717,-0.005,0.968,0.913
2026-02-17T20:06:10.186,27718,-0.048,0.901,1.054
2026-02-17T20:06:10.245,27720,-0.073,0.733,1.350
2026-02-17T20:06:10.246,27721,-0.040,0.591,1.456
2026-02-17T20:06:10.246,27722,-0.018,0.543,1.324
2026-02-17T20:06:10.305,27724,0.089,0.191,0.879
2026-02-17T20:06:10.306,27725,0.294,-0.417,0.360
2026-02-17T20:06:10.365,27726,0.362,-0.691,0.369
2026-02-17T20:06:10.365,27728,0.646,-1.413,0.501
2026-02-17T20:06:10.366,27729,0.774,-2.033,0.275
2026-02-17T20:06:10.366,27730,0.922,-2.233,0.400
2026-02-17T20:06:10.425,27732,0.216,-1.716,1.331
2026-02-17T20:06:10.426,27733,-1.517,-1.644,2.256
2026-02-17T20:06:10.426,27734,-1.977,-1.670,2.391
2026-02-17T20:06:10.485,27736,-1.388,-1.163,2.335
2026-02-17T20:06:10.486,27737,-0.231,-1.044,1.320
2026-02-17T20:06:10.486,27738,0.029,-1.110,1.088
2026-02-17T20:06:10.545,27740,0.146,-1.278,1.087
2026-02-17T20:06:10.546,27741,0.161,-1.338,1.184
2026-02-17T20:06:10.546,27742,0.084,-1.195,1.057
2026-02-17T20:06:10.604,27744,-0.024,-0.765,0.561
2026-02-17T20:06:10.664,27745,0.087,-0.503,0.468
2026-02-17T20:06:10.666,27746,0.208,-0.295,0.618
2026-02-17T20:06:10.666,27748,0.282,0.120,0.740
2026-02-17T20:06:10.667,27749,0.133,0.322,0.629
2026-02-17T20:06:10.725,27751,-0.017,0.644,0.752
2026-02-17T20:06:10.725,27752,-0.057,0.894,0.960
2026-02-17T20:06:10.725,27753,-0.026,0.909,0.935
2026-02-17T20:06:10.784,27755,-0.115,0.889,0.902
2026-02-17T20:06:10.786,27756,-0.185,1.013,1.212
2026-02-17T20:06:10.786,27757,-0.192,1.098,1.414
2026-02-17T20:06:10.845,27759,-0.108,1.174,1.606
2026-02-17T20:06:10.846,27760,-0.041,1.081,1.414
2026-02-17T20:06:10.847,27761,0.014,1.031,1.316
2026-02-17T20:06:10.905,27763,0.042,0.967,1.050
2026-02-17T20:06:10.905,27764,0.036,0.974,0.833
2026-02-17T20:06:10.906,27765,-0.018,0.874,0.777
2026-02-17T20:06:10.965,27767,-0.052,0.715,0.858
2026-02-17T20:06:10.966,27768,-0.107,0.549,1.148
2026-02-17T20:06:10.966,27769,-0.246,0.565,1.388
2026-02-17T20:06:11.024,27771,-0.248,0.470,1.721
2026-02-17T20:06:11.025,27772,0.001,0.227,1.468
2026-02-17T20:06:11.025,27773,0.179,0.081,1.097
2026-02-17T20:06:11.085,27775,0.533,-0.205,0.278
2026-02-17T20:06:11.086,27776,0.624,-0.695,0.184
2026-02-17T20:06:11.086,27777,0.744,-1.107,0.280
2026-02-17T20:06:11.144,27779,0.766,-1.742,0.622
2026-02-17T20:06:11.146,27780,0.438,-1.900,0.972
2026-02-17T20:06:11.205,27781,-0.024,-1.908,1.148
2026-02-17T20:06:11.265,27783,-1.249,-1.734,2.019
2026-02-17T20:06:11.325,27784,-1.891,-1.435,2.872
2026-02-17T20:06:11.326,27785,-1.256,-1.118,2.497
2026-02-17T20:06:11.326,27787,-0.169,-1.221,1.261
2026-02-17T20:06:11.327,27789,0.239,-1.121,0.756
2026-02-17T20:06:11.384,27791,-0.071,-1.070,0.722
2026-02-17T20:06:11.386,27792,0.114,-0.141,0.489
2026-02-17T20:06:11.386,27793,0.166,0.024,0.578
2026-02-17T20:06:11.445,27795,0.198,0.428,0.849
2026-02-17T20:06:11.446,27796,0.097,0.727,0.858
2026-02-17T20:06:11.447,27797,-0.012,0.835,0.771
2026-02-17T20:06:11.504,27799,-0.167,0.908,0.797
2026-02-17T20:06:11.565,27800,-0.175,0.880,1.068
2026-02-17T20:06:11.565,27801,-0.167,0.851,1.129
2026-02-17T20:06:11.565,27803,-0.172,0.909,1.266
2026-02-17T20:06:11.567,27804,-0.145,0.976,1.453
2026-02-17T20:06:11.625,27806,0.116,1.075,1.588
2026-02-17T20:06:11.625,27807,0.138,0.865,1.260
2026-02-17T20:06:11.626,27808,0.168,0.843,1.204
2026-02-17T20:06:11.685,27810,0.142,0.871,1.116
2026-02-17T20:06:11.686,27811,-0.004,0.903,1.068
2026-02-17T20:06:11.686,27812,-0.022,0.816,1.061
2026-02-17T20:06:11.745,27814,0.020,0.602,1.063
2026-02-17T20:06:11.746,27815,-0.087,0.320,1.153
2026-02-17T20:06:11.805,27816,-0.098,0.287,1.246
2026-02-17T20:06:11.806,27818,-0.019,0.122,1.445
2026-02-17T20:06:11.806,27819,0.211,-0.127,1.160
2026-02-17T20:06:11.806,27820,0.330,-0.464,0.746
2026-02-17T20:06:11.865,27822,0.591,-1.196,0.125
2026-02-17T20:06:11.866,27823,0.860,-1.934,0.067
2026-02-17T20:06:11.866,27824,0.924,-2.019,0.183
2026-02-17T20:06:11.925,27826,0.372,-1.661,0.906
2026-02-17T20:06:11.925,27827,-1.197,-1.756,1.926
2026-02-17T20:06:11.985,27828,-1.908,-1.818,2.339
2026-02-17T20:06:11.986,27830,-1.679,-1.187,2.821
2026-02-17T20:06:11.986,27831,-0.138,-1.076,1.307
2026-02-17T20:06:11.986,27832,0.254,-0.973,0.904
2026-02-17T20:06:12.045,27834,0.236,-0.839,0.542
2026-02-17T20:06:12.046,27835,-0.046,-0.865,0.821
2026-02-17T20:06:12.105,27836,-0.107,-0.968,0.834
2026-02-17T20:06:12.106,27838,-0.108,-1.074,0.781
2026-02-17T20:06:12.106,27839,-0.173,-0.739,0.738
2026-02-17T20:06:12.107,27840,-0.193,-0.509,0.704
2026-02-17T20:06:12.164,27842,-0.100,-0.023,0.692
2026-02-17T20:06:12.165,27843,0.022,0.156,0.672
2026-02-17T20:06:12.225,27844,0.100,0.264,0.678
2026-02-17T20:06:12.225,27846,0.040,0.545,0.639
2026-02-17T20:06:12.227,27847,0.089,0.704,0.812
2026-02-17T20:06:12.227,27848,0.128,0.774,0.959
2026-02-17T20:06:12.284,27850,-0.044,0.713,0.981
2026-02-17T20:06:12.286,27851,-0.095,0.637,1.075
2026-02-17T20:06:12.287,27852,-0.101,0.585,1.148
2026-02-17T20:06:12.345,27854,-0.145,0.512,1.243
2026-02-17T20:06:12.346,27855,0.060,0.314,1.621
2026-02-17T20:06:12.346,27856,0.201,0.356,1.795
2026-02-17T20:06:12.405,27858,0.338,0.541,1.891
2026-02-17T20:06:12.406,27859,0.305,0.604,1.758
2026-02-17T20:06:12.407,27860,0.264,0.680,1.579
2026-02-17T20:06:12.464,27862,0.240,0.729,1.203
2026-02-17T20:06:12.465,27863,0.238,0.814,1.021
2026-02-17T20:06:12.465,27864,0.187,0.763,1.033
2026-02-17T20:06:12.525,27866,0.116,0.501,1.258
2026-02-17T20:06:12.526,27867,0.132,0.306,1.368
2026-02-17T20:06:12.526,27868,0.140,0.250,1.239
2026-02-17T20:06:12.584,27870,0.035,0.208,0.946
2026-02-17T20:06:12.586,27871,-0.080,0.073,0.897
2026-02-17T20:06:12.586,27872,-0.081,-0.043,0.882
2026-02-17T20:06:12.645,27874,-0.006,-0.370,0.613
2026-02-17T20:06:12.645,27875,0.540,-1.087,0.251
2026-02-17T20:06:12.647,27876,1.013,-1.278,0.240
2026-02-17T20:06:12.705,27878,1.426,-2.612,-0.034
2026-02-17T20:06:12.706,27879,0.824,-1.949,0.130
2026-02-17T20:06:12.706,27880,-0.156,-2.020,0.867
2026-02-17T20:06:12.765,27882,-2.695,-2.504,3.031
2026-02-17T20:06:12.766,27883,-1.064,-1.007,2.976
2026-02-17T20:06:12.767,27884,-0.193,-1.206,2.024
2026-02-17T20:06:12.825,27886,0.751,-1.299,0.610
2026-02-17T20:06:12.825,27887,0.589,-1.284,0.368
2026-02-17T20:06:12.826,27888,0.372,-1.325,0.661
2026-02-17T20:06:12.885,27890,0.000,-1.391,1.094
2026-02-17T20:06:12.885,27891,-0.258,-1.047,0.707
2026-02-17T20:06:12.886,27892,-0.150,-0.840,0.635
2026-02-17T20:06:12.945,27894,0.186,-0.450,0.571
2026-02-17T20:06:12.946,27895,0.350,-0.187,0.553
2026-02-17T20:06:13.004,27896,0.317,-0.020,0.549
2026-02-17T20:06:13.006,27899,-0.069,0.623,0.765
2026-02-17T20:06:13.006,27900,-0.140,0.854,0.981
2026-02-17T20:06:13.006,27901,-0.193,0.893,1.052
2026-02-17T20:06:13.065,27903,-0.291,0.963,1.007
2026-02-17T20:06:13.065,27904,-0.171,1.098,1.055
2026-02-17T20:06:13.066,27905,-0.162,1.310,1.053
2026-02-17T20:06:13.125,27908,-0.093,1.715,1.388
2026-02-17T20:06:13.126,27909,0.208,1.731,1.829
2026-02-17T20:06:13.126,27910,0.452,1.689,1.998
2026-02-17T20:06:13.185,27912,0.573,1.467,1.650
2026-02-17T20:06:13.186,27913,0.257,1.069,0.968
2026-02-17T20:06:13.186,27914,0.169,0.940,0.849
2026-02-17T20:06:13.245,27916,-0.089,0.752,0.787
2026-02-17T20:06:13.246,27917,-0.203,0.556,0.721
2026-02-17T20:06:13.246,27918,-0.156,0.525,0.680
2026-02-17T20:06:13.304,27920,0.136,0.326,0.559
2026-02-17T20:06:13.306,27921,0.319,-0.165,0.256
2026-02-17T20:06:13.365,27922,0.385,-0.451,0.292
2026-02-17T20:06:13.366,27924,0.599,-1.489,0.368
2026-02-17T20:06:13.366,27925,1.022,-2.150,0.478
2026-02-17T20:06:13.367,27926,1.230,-2.284,0.578
2026-02-17T20:06:13.424,27928,0.407,-2.151,1.426
2026-02-17T20:06:13.426,27929,-3.049,-2.279,3.495
2026-02-17T20:06:13.426,27930,-3.362,-1.830,3.999
2026-02-17T20:06:13.484,27932,-0.901,-1.515,1.985
2026-02-17T20:06:13.486,27933,0.521,-1.178,0.311
2026-02-17T20:06:13.486,27934,0.501,-1.127,0.434
2026-02-17T20:06:13.545,27936,0.207,-1.037,1.176
2026-02-17T20:06:13.545,27937,-0.039,-1.002,1.027
2026-02-17T20:06:13.546,27938,-0.052,-0.910,0.722
2026-02-17T20:06:13.605,27940,-0.039,-0.721,0.566
2026-02-17T20:06:13.606,27941,0.203,0.006,0.735
2026-02-17T20:06:13.606,27942,0.271,0.239,0.663
2026-02-17T20:06:13.664,27944,0.110,0.638,0.327
2026-02-17T20:06:13.665,27945,0.020,0.668,0.319
2026-02-17T20:06:13.724,27946,-0.040,0.674,0.468
2026-02-17T20:06:13.726,27948,-0.171,0.691,0.887
2026-02-17T20:06:13.784,27949,-0.099,0.683,1.010
2026-02-17T20:06:13.786,27950,-0.065,0.725,0.952
2026-02-17T20:06:13.794,27952,-0.031,0.852,0.877
2026-02-17T20:06:13.794,27953,0.003,1.075,0.922
2026-02-17T20:06:13.845,27955,-0.058,1.159,0.996
2026-02-17T20:06:13.846,27956,-0.072,0.994,1.301
2026-02-17T20:06:13.846,27957,-0.050,0.930,1.398
2026-02-17T20:06:13.904,27959,-0.040,0.894,1.392
2026-02-17T20:06:13.906,27960,-0.051,0.784,1.171
2026-02-17T20:06:13.906,27961,-0.054,0.710,1.043
2026-02-17T20:06:13.965,27964,-0.063,0.579,0.849
2026-02-17T20:06:13.967,27965,-0.096,0.576,0.806
2026-02-17T20:06:13.967,27966,-0.088,0.508,0.827
2026-02-17T20:06:14.025,27968,-0.011,0.467,1.029
2026-02-17T20:06:14.025,27969,0.070,0.400,1.070
2026-02-17T20:06:14.025,27970,0.146,0.257,0.974
2026-02-17T20:06:14.086,27972,0.160,0.011,0.771
2026-02-17T20:06:14.086,27973,0.230,-0.403,0.631
2026-02-17T20:06:14.086,27974,0.341,-0.586,0.598
2026-02-17T20:06:14.145,27976,0.557,-1.075,0.658
2026-02-17T20:06:14.205,27977,0.555,-1.380,0.753
2026-02-17T20:06:14.205,27978,0.333,-1.491,0.816
2026-02-17T20:06:14.207,27980,-0.666,-1.761,1.262
2026-02-17T20:06:14.208,27981,-1.687,-1.526,2.175
2026-02-17T20:06:14.265,27983,-1.145,-1.077,2.052
2026-02-17T20:06:14.266,27984,0.089,-0.856,0.787
2026-02-17T20:06:14.325,27985,0.210,-0.732,0.668
2026-02-17T20:06:14.385,27987,0.091,-0.769,0.775
2026-02-17T20:06:14.385,27988,-0.047,-0.619,0.870
2026-02-17T20:06:14.385,27989,-0.139,-0.581,0.792
2026-02-17T20:06:14.386,27991,-0.196,-0.572,0.672
2026-02-17T20:06:14.445,27993,0.015,-0.503,1.154
2026-02-17T20:06:14.445,27994,-0.021,0.231,0.837
2026-02-17T20:06:14.446,27995,0.000,0.259,0.839
2026-02-17T20:06:14.505,27997,0.014,0.276,0.956
2026-02-17T20:06:14.506,27998,-0.020,0.314,0.984
2026-02-17T20:06:14.506,27999,-0.092,0.395,0.952
2026-02-17T20:06:14.565,28001,-0.262,0.508,0.873
2026-02-17T20:06:14.566,28002,-0.266,0.604,0.991
2026-02-17T20:06:14.566,28003,-0.265,0.649,1.059
2026-02-17T20:06:14.625,28005,-0.262,0.727,1.188
2026-02-17T20:06:14.626,28006,-0.168,0.729,1.213
2026-02-17T20:06:14.626,28007,-0.040,0.728,1.243
2026-02-17T20:06:14.684,28009,0.138,0.754,1.217
2026-02-17T20:06:14.745,28010,0.131,0.758,1.122
2026-02-17T20:06:14.745,28011,0.079,0.732,1.098
2026-02-17T20:06:14.746,28013,-0.044,0.602,1.135
2026-02-17T20:06:14.746,28014,-0.135,0.430,1.238
2026-02-17T20:06:14.804,28016,-0.165,0.394,1.205
2026-02-17T20:06:14.805,28017,-0.097,0.339,0.890
2026-02-17T20:06:14.805,28018,-0.034,0.230,0.854
2026-02-17T20:06:14.865,28020,0.071,-0.009,0.880
2026-02-17T20:06:14.865,28021,0.052,-0.237,0.858
2026-02-17T20:06:14.866,28022,0.088,-0.305,0.792
2026-02-17T20:06:14.925,28024,0.147,-0.542,0.686
2026-02-17T20:06:14.925,28025,0.132,-0.909,0.686
2026-02-17T20:06:14.925,28026,0.033,-1.018,0.781
2026-02-17T20:06:14.985,28029,-0.184,-0.942,1.170
2026-02-17T20:06:14.986,28030,-0.215,-0.890,1.146
2026-02-17T20:06:14.986,28031,-0.203,-0.894,1.074
2026-02-17T20:06:15.044,28033,-0.283,-1.125,0.964
2026-02-17T20:06:15.046,28034,-0.593,-1.376,1.293
2026-02-17T20:06:15.046,28035,-0.687,-1.271,1.596
2026-02-17T20:06:15.105,28037,-0.470,-0.984,1.562
2026-02-17T20:06:15.106,28038,-0.133,-0.972,0.961
2026-02-17T20:06:15.106,28039,-0.002,-1.007,0.761
2026-02-17T20:06:15.165,28041,0.188,-1.033,0.714
2026-02-17T20:06:15.225,28042,0.118,-0.936,0.861
2026-02-17T20:06:15.225,28043,0.016,-0.822,0.921
2026-02-17T20:06:15.227,28045,-0.124,-0.298,1.002
2026-02-17T20:06:15.227,28046,-0.127,0.035,0.790
2026-02-17T20:06:15.285,28048,-0.093,0.253,0.709
2026-02-17T20:06:15.285,28049,0.054,0.613,0.805
2026-02-17T20:06:15.286,28050,-0.027,0.785,0.871
2026-02-17T20:06:15.344,28052,-0.075,1.103,1.061
2026-02-17T20:06:15.345,28053,-0.092,1.197,1.123
2026-02-17T20:06:15.345,28054,-0.120,1.188,1.111
2026-02-17T20:06:15.404,28056,-0.129,1.159,1.120
2026-02-17T20:06:15.406,28057,-0.029,1.143,1.172
2026-02-17T20:06:15.406,28058,-0.008,1.114,1.200
2026-02-17T20:06:15.465,28060,0.084,1.017,1.125
2026-02-17T20:06:15.466,28061,0.085,0.830,0.961
2026-02-17T20:06:15.466,28062,0.056,0.792,0.961
2026-02-17T20:06:15.524,28064,-0.053,0.733,0.952
2026-02-17T20:06:15.526,28065,-0.128,0.643,0.983
2026-02-17T20:06:15.526,28066,-0.121,0.564,1.088
2026-02-17T20:06:15.586,28068,-0.093,0.446,1.340
2026-02-17T20:06:15.644,28069,-0.001,0.180,0.993
2026-02-17T20:06:15.644,28070,0.029,0.111,0.765
2026-02-17T20:06:15.704,28072,0.112,-0.178,0.489
2026-02-17T20:06:15.706,28074,0.122,-0.821,0.779
2026-02-17T20:06:15.706,28075,0.380,-1.224,0.712
2026-02-17T20:06:15.706,28076,0.282,-1.236,0.789
2026-02-17T20:06:15.765,28078,-0.373,-1.392,1.018
2026-02-17T20:06:15.765,28079,-1.069,-1.682,1.342
2026-02-17T20:06:15.766,28080,-1.221,-1.640,1.709
2026-02-17T20:06:15.824,28082,-0.874,-1.123,2.152
2026-02-17T20:06:15.826,28083,-0.162,-0.952,1.377
2026-02-17T20:06:15.827,28084,0.066,-0.857,0.976
2026-02-17T20:06:15.885,28086,0.185,-0.748,0.604
2026-02-17T20:06:15.885,28087,0.078,-0.916,0.782
2026-02-17T20:06:15.886,28088,0.013,-0.912,0.884
2026-02-17T20:06:15.944,28090,-0.108,-0.799,0.958
2026-02-17T20:06:15.946,28091,-0.234,-0.591,0.767
2026-02-17T20:06:15.946,28092,-0.203,-0.483,0.700
2026-02-17T20:06:16.004,28095,0.158,-0.266,0.853
2026-02-17T20:06:16.005,28096,0.172,-0.169,0.952
2026-02-17T20:06:16.006,28097,0.102,0.021,1.023
2026-02-17T20:06:16.065,28099,-0.020,0.539,1.153
2026-02-17T20:06:16.066,28100,-0.057,0.630,1.116
2026-02-17T20:06:16.066,28101,-0.130,0.652,1.084
2026-02-17T20:06:16.125,28103,-0.215,0.639,0.915
2026-02-17T20:06:16.125,28104,-0.264,0.808,0.772
2026-02-17T20:06:16.126,28105,-0.279,0.868,0.753
2026-02-17T20:06:16.185,28107,-0.323,0.990,0.888
2026-02-17T20:06:16.185,28108,-0.279,1.089,1.089
2026-02-17T20:06:16.186,28109,-0.263,1.090,1.117
2026-02-17T20:06:16.245,28112,-0.050,0.966,1.111
2026-02-17T20:06:16.246,28113,0.010,0.876,1.040
2026-02-17T20:06:16.246,28114,0.004,0.825,0.961
2026-02-17T20:06:16.304,28116,-0.046,0.646,0.936
2026-02-17T20:06:16.306,28117,-0.032,0.541,1.175
2026-02-17T20:06:16.306,28118,-0.027,0.550,1.212
2026-02-17T20:06:16.365,28120,-0.020,0.491,1.200
2026-02-17T20:06:16.365,28121,-0.005,0.403,1.158
2026-02-17T20:06:16.367,28122,-0.034,0.340,1.131
2026-02-17T20:06:16.425,28124,-0.118,0.079,1.053
2026-02-17T20:06:16.425,28125,-0.090,-0.310,0.677
2026-02-17T20:06:16.425,28126,-0.042,-0.364,0.635
2026-02-17T20:06:16.484,28128,0.028,-0.551,0.760
2026-02-17T20:06:16.486,28129,-0.060,-0.991,0.575
2026-02-17T20:06:16.486,28130,-0.092,-1.237,0.354
2026-02-17T20:06:16.545,28132,-0.002,-1.096,0.529
2026-02-17T20:06:16.546,28133,-0.161,-0.968,1.344
2026-02-17T20:06:16.546,28134,-0.261,-0.933,1.486
2026-02-17T20:06:16.605,28136,-0.455,-1.241,1.280
2026-02-17T20:06:16.606,28137,-0.489,-1.158,1.343
2026-02-17T20:06:16.606,28138,-0.471,-1.120,1.408
2026-02-17T20:06:16.665,28140,-0.295,-0.758,1.288
2026-02-17T20:06:16.666,28141,-0.117,-0.668,0.950
2026-02-17T20:06:16.667,28142,-0.025,-0.633,0.893
2026-02-17T20:06:16.725,28144,0.096,-0.705,0.919
2026-02-17T20:06:16.725,28145,-0.004,-0.749,1.064
2026-02-17T20:06:16.726,28146,-0.064,-0.707,1.059
2026-02-17T20:06:16.785,28148,-0.184,-0.583,0.807
2026-02-17T20:06:16.786,28149,-0.262,-0.421,0.577
2026-02-17T20:06:16.787,28150,-0.164,-0.317,0.667
2026-02-17T20:06:16.845,28152,-0.027,-0.142,0.831
2026-02-17T20:06:16.845,28153,-0.020,-0.090,0.798
2026-02-17T20:06:16.846,28154,-0.081,0.027,0.746
2026-02-17T20:06:16.905,28156,-0.115,0.072,0.802
2026-02-17T20:06:16.905,28157,-0.183,0.254,1.131
2026-02-17T20:06:16.906,28158,-0.228,0.245,1.242
2026-02-17T20:06:16.965,28160,-0.284,0.426,1.286
2026-02-17T20:06:16.966,28161,-0.301,0.679,1.243
2026-02-17T20:06:16.966,28162,-0.297,0.846,1.289
2026-02-17T20:06:17.025,28164,-0.150,1.108,1.375
2026-02-17T20:06:17.025,28165,0.162,1.251,1.280
