timestamp,ctr,ax_g,ay_g,az_g
2026-02-17T20:12:27.829,-6661,-0.207,0.060,0.002
2026-02-17T20:12:27.830,-6660,-0.096,0.092,0.169
2026-02-17T20:12:27.889,-6658,-0.106,0.154,0.272
2026-02-17T20:12:27.890,-6657,-0.124,0.286,0.504
2026-02-17T20:12:27.890,-6656,0.000,0.369,0.709
2026-02-17T20:12:27.949,-6654,0.168,0.573,1.226
2026-02-17T20:12:28.009,-6653,0.102,0.711,1.546
2026-02-17T20:12:28.010,-6652,0.003,0.660,1.641
2026-02-17T20:12:28.010,-6650,-0.098,0.571,1.692
2026-02-17T20:12:28.069,-6648,0.025,0.641,1.483
2026-02-17T20:12:28.069,-6647,-0.038,0.648,1.581
2026-02-17T20:12:28.128,-6646,-0.145,0.737,1.504
2026-02-17T20:12:28.130,-6644,-0.142,0.781,1.769
2026-02-17T20:12:28.130,-6643,0.023,0.581,2.493
2026-02-17T20:12:28.189,-6641,-0.243,0.360,2.549
2026-02-17T20:12:28.190,-6640,-0.396,0.225,1.515
2026-02-17T20:12:28.191,-6639,-0.366,0.263,1.264
2026-02-17T20:12:28.249,-6636,-0.378,0.268,1.341
2026-02-17T20:12:28.249,-6635,-0.343,0.324,1.684
2026-02-17T20:12:28.250,-6634,-0.332,0.345,1.755
2026-02-17T20:12:28.309,-6632,-0.265,0.389,1.646
2026-02-17T20:12:28.310,-6631,-0.109,0.432,1.466
2026-02-17T20:12:28.310,-6630,-0.079,0.447,1.438
2026-02-17T20:12:28.428,-6628,-0.043,0.429,1.519
2026-02-17T20:12:28.430,-6627,-0.049,0.424,1.562
2026-02-17T20:12:28.430,-6626,-0.069,0.438,1.533
2026-02-17T20:12:28.431,-6624,-0.089,0.455,1.625
2026-02-17T20:12:28.548,-6622,-0.050,0.413,2.060
2026-02-17T20:12:28.549,-6621,-0.111,0.449,1.595
2026-02-17T20:12:28.549,-6620,-0.105,0.415,1.652
2026-02-17T20:12:28.551,-6618,-0.062,0.325,1.618
2026-02-17T20:12:28.609,-6616,0.031,0.376,1.047
2026-02-17T20:12:28.609,-6615,-0.314,0.164,0.442
2026-02-17T20:12:28.610,-6614,-0.217,0.171,0.439
2026-02-17T20:12:28.669,-6612,-0.093,0.194,0.259
2026-02-17T20:12:28.669,-6611,-0.054,0.256,-0.098
2026-02-17T20:12:28.670,-6610,-0.041,0.277,-0.240
2026-02-17T20:12:28.728,-6608,-0.166,0.297,-0.629
2026-02-17T20:12:28.730,-6607,-0.254,0.397,-0.877
2026-02-17T20:12:28.730,-6606,-0.273,0.474,-0.922
2026-02-17T20:12:28.788,-6604,-0.340,0.454,-1.223
2026-02-17T20:12:28.789,-6603,-0.418,0.341,-1.514
2026-02-17T20:12:28.789,-6602,-0.472,0.278,-1.518
2026-02-17T20:12:28.849,-6600,-0.535,0.132,-1.273
2026-02-17T20:12:28.849,-6599,-0.490,-0.003,-0.997
2026-02-17T20:12:28.850,-6598,-0.463,-0.097,-0.861
2026-02-17T20:12:28.908,-6595,-0.375,-0.224,-0.610
2026-02-17T20:12:28.909,-6594,-0.343,-0.158,-0.595
2026-02-17T20:12:28.909,-6593,-0.356,-0.117,-0.633
2026-02-17T20:12:28.968,-6591,-0.407,-0.002,-0.727
2026-02-17T20:12:28.969,-6590,-0.498,-0.053,-0.792
2026-02-17T20:12:28.970,-6589,-0.509,-0.130,-0.752
2026-02-17T20:12:29.089,-6587,-0.342,-0.182,-0.462
2026-02-17T20:12:29.090,-6586,-0.201,-0.132,-0.228
2026-02-17T20:12:29.090,-6585,-0.199,-0.076,-0.139
2026-02-17T20:12:29.091,-6583,-0.454,-0.008,-0.203
2026-02-17T20:12:29.149,-6581,-0.228,0.077,0.157
2026-02-17T20:12:29.150,-6580,-0.191,0.393,0.706
2026-02-17T20:12:29.150,-6579,-0.186,0.490,0.845
2026-02-17T20:12:29.209,-6577,0.106,0.503,1.460
2026-02-17T20:12:29.209,-6576,0.201,0.328,1.813
2026-02-17T20:12:29.210,-6575,0.072,0.297,1.810
2026-02-17T20:12:29.268,-6573,-0.378,0.597,1.410
2026-02-17T20:12:29.269,-6572,0.001,0.415,1.733
2026-02-17T20:12:29.269,-6571,0.178,0.320,1.914
2026-02-17T20:12:29.329,-6569,-0.031,0.378,1.729
2026-02-17T20:12:29.330,-6568,-0.394,0.667,1.298
2026-02-17T20:12:29.330,-6567,-0.433,0.716,1.245
2026-02-17T20:12:29.389,-6565,-0.059,0.566,1.706
2026-02-17T20:12:29.390,-6564,0.043,0.404,2.207
2026-02-17T20:12:29.390,-6563,-0.040,0.372,2.211
2026-02-17T20:12:29.448,-6561,-0.312,0.355,1.857
2026-02-17T20:12:29.450,-6560,-0.280,0.305,1.534
2026-02-17T20:12:29.450,-6559,-0.234,0.238,1.554
2026-02-17T20:12:29.508,-6557,-0.264,0.168,1.674
2026-02-17T20:12:29.509,-6556,-0.429,0.224,1.505
2026-02-17T20:12:29.509,-6555,-0.442,0.258,1.381
2026-02-17T20:12:29.568,-6553,-0.340,0.335,1.281
2026-02-17T20:12:29.570,-6552,-0.181,0.344,1.467
2026-02-17T20:12:29.570,-6551,-0.129,0.340,1.603
2026-02-17T20:12:29.629,-6549,-0.093,0.361,1.750
2026-02-17T20:12:29.629,-6548,-0.092,0.488,1.768
2026-02-17T20:12:29.630,-6547,-0.093,0.513,1.841
2026-02-17T20:12:29.690,-6545,-0.106,0.453,2.058
2026-02-17T20:12:29.690,-6544,-0.169,0.470,2.068
2026-02-17T20:12:29.690,-6543,-0.192,0.470,1.959
2026-02-17T20:12:29.748,-6541,-0.081,0.555,1.609
2026-02-17T20:12:29.749,-6540,0.023,0.467,1.620
2026-02-17T20:12:29.868,-6539,0.067,0.386,1.797
2026-02-17T20:12:29.869,-6537,0.081,0.481,1.640
2026-02-17T20:12:29.869,-6536,-0.019,0.770,0.888
2026-02-17T20:12:29.870,-6535,-0.101,0.815,0.527
2026-02-17T20:12:29.929,-6532,-0.195,0.378,0.059
2026-02-17T20:12:29.929,-6531,-0.050,0.356,-0.325
2026-02-17T20:12:29.929,-6530,-0.090,0.455,-0.573
2026-02-17T20:12:29.988,-6528,-0.348,0.517,-1.053
2026-02-17T20:12:29.988,-6527,-0.471,0.561,-1.170
2026-02-17T20:12:29.990,-6526,-0.445,0.587,-1.199
2026-02-17T20:12:30.049,-6524,-0.369,0.427,-1.424
2026-02-17T20:12:30.050,-6523,-0.335,0.131,-1.519
2026-02-17T20:12:30.050,-6522,-0.392,0.081,-1.494
2026-02-17T20:12:30.109,-6520,-0.459,0.052,-1.191
2026-02-17T20:12:30.109,-6519,-0.437,-0.053,-0.945
2026-02-17T20:12:30.110,-6518,-0.384,-0.066,-0.838
2026-02-17T20:12:30.169,-6516,-0.266,-0.130,-0.760
2026-02-17T20:12:30.170,-6515,-0.299,-0.168,-0.736
2026-02-17T20:12:30.170,-6514,-0.322,-0.142,-0.711
2026-02-17T20:12:30.349,-6512,0.051,0.154,1.104
2026-02-17T20:12:30.349,-6511,0.124,0.229,1.337
2026-02-17T20:12:30.350,-6510,0.111,0.239,1.458
2026-02-17T20:12:30.350,-6509,0.017,0.194,1.461
2026-02-17T20:12:30.408,-6508,-0.126,0.212,1.358
2026-02-17T20:12:30.409,-6507,-0.345,0.285,1.179
2026-02-17T20:12:30.409,-6506,-0.460,0.360,1.074
2026-02-17T20:12:30.470,-6504,-0.153,0.298,1.232
2026-02-17T20:12:30.470,-6503,0.068,0.206,1.309
2026-02-17T20:12:30.471,-6502,0.012,0.335,1.223
2026-02-17T20:12:30.528,-6500,-0.180,0.571,1.111
2026-02-17T20:12:30.529,-6499,-0.061,0.600,1.445
2026-02-17T20:12:30.530,-6498,0.020,0.600,1.656
2026-02-17T20:12:30.589,-6496,0.004,0.593,1.801
2026-02-17T20:12:30.589,-6495,-0.210,0.673,1.619
2026-02-17T20:12:30.590,-6494,-0.262,0.751,1.634
2026-02-17T20:12:30.649,-6491,-0.010,0.457,2.362
2026-02-17T20:12:30.649,-6490,-0.072,0.339,2.451
2026-02-17T20:12:30.708,-6489,-0.229,0.325,2.148
2026-02-17T20:12:30.709,-6487,-0.416,0.321,1.598
2026-02-17T20:12:30.709,-6486,-0.373,0.310,1.239
2026-02-17T20:12:30.710,-6485,-0.340,0.275,1.260
2026-02-17T20:12:30.768,-6483,-0.319,0.305,1.463
2026-02-17T20:12:30.769,-6482,-0.295,0.363,1.444
2026-02-17T20:12:30.829,-6481,-0.253,0.413,1.373
2026-02-17T20:12:30.830,-6479,-0.183,0.481,1.396
2026-02-17T20:12:30.830,-6478,-0.151,0.485,1.524
2026-02-17T20:12:30.830,-6477,-0.128,0.469,1.558
2026-02-17T20:12:30.888,-6475,-0.089,0.434,1.546
2026-02-17T20:12:30.889,-6474,-0.167,0.436,1.597
2026-02-17T20:12:30.890,-6473,-0.177,0.403,1.652
2026-02-17T20:12:30.948,-6471,0.009,0.344,1.901
2026-02-17T20:12:30.950,-6470,-0.036,0.420,1.824
2026-02-17T20:12:30.950,-6469,-0.092,0.400,1.729
2026-02-17T20:12:31.008,-6467,0.035,0.354,1.830
2026-02-17T20:12:31.009,-6466,0.104,0.318,1.771
2026-02-17T20:12:31.069,-6465,0.081,0.374,1.481
2026-02-17T20:12:31.069,-6463,-0.020,0.278,0.739
2026-02-17T20:12:31.070,-6462,-0.094,0.147,0.399
2026-02-17T20:12:31.129,-6459,-0.357,-0.142,0.173
2026-02-17T20:12:31.188,-6458,-0.335,-0.126,0.307
2026-02-17T20:12:31.189,-6457,-0.367,-0.067,0.265
2026-02-17T20:12:31.189,-6455,-0.337,-0.005,0.121
2026-02-17T20:12:31.191,-6454,-0.275,0.086,-0.079
2026-02-17T20:12:31.249,-6452,-0.249,0.140,-0.521
2026-02-17T20:12:31.250,-6451,-0.302,0.488,-1.013
2026-02-17T20:12:31.250,-6450,-0.277,0.531,-1.062
2026-02-17T20:12:31.309,-6448,-0.272,0.507,-1.268
2026-02-17T20:12:31.310,-6447,-0.262,0.406,-1.342
2026-02-17T20:12:31.310,-6446,-0.278,0.320,-1.324
2026-02-17T20:12:31.369,-6444,-0.378,0.148,-1.198
2026-02-17T20:12:31.370,-6443,-0.497,-0.032,-0.946
2026-02-17T20:12:31.370,-6442,-0.484,-0.078,-0.831
2026-02-17T20:12:31.429,-6440,-0.385,-0.052,-0.588
2026-02-17T20:12:31.430,-6439,-0.364,0.043,-0.600
2026-02-17T20:12:31.430,-6438,-0.413,-0.001,-0.711
2026-02-17T20:12:31.548,-6436,-0.499,-0.156,-0.731
2026-02-17T20:12:31.549,-6435,-0.499,-0.233,-0.412
2026-02-17T20:12:31.550,-6434,-0.423,-0.200,-0.200
2026-02-17T20:12:31.550,-6431,-0.270,-0.068,0.087
2026-02-17T20:12:31.608,-6429,-0.282,-0.035,0.108
2026-02-17T20:12:31.609,-6428,-0.029,0.190,0.650
2026-02-17T20:12:31.609,-6427,0.070,0.300,0.884
2026-02-17T20:12:31.668,-6425,0.197,0.406,1.349
2026-02-17T20:12:31.669,-6424,-0.086,0.505,1.577
2026-02-17T20:12:31.670,-6423,-0.222,0.585,1.605
2026-02-17T20:12:31.728,-6421,-0.124,0.493,1.892
2026-02-17T20:12:31.729,-6420,0.078,0.283,2.017
2026-02-17T20:12:31.788,-6419,0.049,0.232,1.877
2026-02-17T20:12:31.790,-6417,-0.201,0.403,1.239
2026-02-17T20:12:31.791,-6416,-0.288,0.601,0.980
2026-02-17T20:12:31.791,-6415,-0.110,0.533,1.278
2026-02-17T20:12:31.849,-6413,0.109,0.326,1.893
2026-02-17T20:12:31.849,-6412,-0.252,0.370,1.784
2026-02-17T20:12:31.850,-6411,-0.415,0.395,1.504
2026-02-17T20:12:31.908,-6409,-0.403,0.436,1.106
2026-02-17T20:12:31.909,-6408,-0.212,0.390,1.232
2026-02-17T20:12:31.968,-6407,-0.115,0.344,1.509
2026-02-17T20:12:31.969,-6405,-0.166,0.307,1.749
2026-02-17T20:12:31.969,-6404,-0.300,0.345,1.596
2026-02-17T20:12:31.969,-6403,-0.329,0.366,1.441
2026-02-17T20:12:32.029,-6401,-0.262,0.403,1.266
2026-02-17T20:12:32.030,-6400,-0.168,0.355,1.631
2026-02-17T20:12:32.030,-6399,-0.184,0.325,1.711
2026-02-17T20:12:32.088,-6397,-0.259,0.344,1.638
2026-02-17T20:12:32.089,-6396,-0.325,0.474,1.421
2026-02-17T20:12:32.089,-6395,-0.303,0.505,1.467
2026-02-17T20:12:32.209,-6393,-0.236,0.516,1.916
2026-02-17T20:12:32.209,-6392,-0.170,0.452,2.284
2026-02-17T20:12:32.210,-6391,-0.193,0.459,2.532
2026-02-17T20:12:32.210,-6389,-0.095,0.607,2.257
2026-02-17T20:12:32.269,-6387,0.079,0.530,1.808
2026-02-17T20:12:32.269,-6386,-0.061,0.635,1.291
2026-02-17T20:12:32.270,-6385,-0.125,0.634,1.039
2026-02-17T20:12:32.329,-6383,-0.150,0.371,0.718
2026-02-17T20:12:32.330,-6382,-0.156,0.135,1.051
2026-02-17T20:12:32.330,-6381,-0.164,0.170,1.209
2026-02-17T20:12:32.388,-6379,-0.099,0.422,0.897
2026-02-17T20:12:32.389,-6378,-0.091,0.586,0.181
2026-02-17T20:12:32.389,-6377,-0.083,0.585,-0.059
2026-02-17T20:12:32.449,-6375,-0.124,0.411,-0.609
2026-02-17T20:12:32.449,-6374,-0.163,0.494,-0.850
2026-02-17T20:12:32.450,-6373,-0.124,0.532,-0.884
2026-02-17T20:12:32.509,-6371,-0.055,0.600,-1.064
2026-02-17T20:12:32.509,-6370,-0.076,0.547,-1.400
2026-02-17T20:12:32.510,-6369,-0.152,0.529,-1.569
2026-02-17T20:12:32.628,-6367,-0.366,0.391,-1.767
2026-02-17T20:12:32.629,-6366,-0.427,0.197,-1.422
2026-02-17T20:12:32.630,-6365,-0.413,0.099,-1.176
2026-02-17T20:12:32.630,-6363,-0.306,-0.083,-0.642
2026-02-17T20:12:32.689,-6361,-0.243,-0.020,-0.509
2026-02-17T20:12:32.690,-6360,-0.381,0.002,-0.647
2026-02-17T20:12:32.691,-6359,-0.425,-0.051,-0.498
2026-02-17T20:12:32.748,-6357,-0.306,-0.055,0.075
2026-02-17T20:12:32.750,-6356,-0.168,-0.071,0.405
2026-02-17T20:12:32.750,-6355,-0.103,-0.049,0.404
2026-02-17T20:12:32.809,-6353,-0.254,-0.031,0.162
2026-02-17T20:12:32.809,-6352,-0.199,0.091,0.330
2026-02-17T20:12:32.810,-6351,-0.033,0.245,0.694
2026-02-17T20:12:32.869,-6349,0.346,0.468,1.478
2026-02-17T20:12:32.869,-6348,0.044,0.486,1.524
2026-02-17T20:12:32.870,-6347,-0.158,0.579,1.409
2026-02-17T20:12:32.929,-6345,-0.247,0.655,1.583
2026-02-17T20:12:32.929,-6344,0.049,0.485,1.959
2026-02-17T20:12:32.992,-6343,0.146,0.403,2.088
2026-02-17T20:12:32.992,-6341,-0.185,0.538,1.791
2026-02-17T20:12:32.993,-6340,-0.417,0.684,1.509
2026-02-17T20:12:32.993,-6339,-0.231,0.557,1.662
2026-02-17T20:12:33.048,-6337,0.021,0.362,1.871
2026-02-17T20:12:33.050,-6336,-0.173,0.338,1.580
2026-02-17T20:12:33.050,-6335,-0.316,0.426,1.372
2026-02-17T20:12:33.108,-6333,-0.423,0.514,1.346
2026-02-17T20:12:33.109,-6332,-0.275,0.374,1.797
2026-02-17T20:12:33.109,-6331,-0.259,0.329,1.861
2026-02-17T20:12:33.169,-6329,-0.365,0.337,1.595
2026-02-17T20:12:33.169,-6328,-0.347,0.344,1.351
2026-02-17T20:12:33.169,-6327,-0.288,0.310,1.327
2026-02-17T20:12:33.230,-6324,-0.259,0.327,1.341
2026-02-17T20:12:33.230,-6323,-0.262,0.343,1.266
2026-02-17T20:12:33.230,-6322,-0.224,0.345,1.199
2026-02-17T20:12:33.288,-6320,-0.180,0.374,1.130
2026-02-17T20:12:33.288,-6319,-0.183,0.408,1.238
2026-02-17T20:12:33.290,-6318,-0.181,0.406,1.334
2026-02-17T20:12:33.349,-6316,-0.158,0.364,1.453
2026-02-17T20:12:33.349,-6315,-0.145,0.325,1.436
2026-02-17T20:12:33.350,-6314,-0.146,0.348,1.352
2026-02-17T20:12:33.408,-6311,-0.149,0.286,1.466
2026-02-17T20:12:33.469,-6310,-0.170,0.235,1.691
2026-02-17T20:12:33.469,-6309,-0.169,0.269,1.669
2026-02-17T20:12:33.469,-6307,-0.249,0.286,1.498
2026-02-17T20:12:33.470,-6306,-0.330,0.228,1.491
2026-02-17T20:12:33.528,-6303,-0.149,0.120,1.703
2026-02-17T20:12:33.588,-6302,-0.230,0.148,1.556
2026-02-17T20:12:33.589,-6301,-0.178,0.212,1.424
2026-02-17T20:12:33.589,-6299,-0.166,0.104,1.194
2026-02-17T20:12:33.648,-6297,-0.056,0.060,0.683
2026-02-17T20:12:33.648,-6296,-0.092,0.269,0.295
2026-02-17T20:12:33.650,-6295,-0.098,0.257,0.182
2026-02-17T20:12:33.709,-6293,-0.022,0.301,-0.098
2026-02-17T20:12:33.709,-6292,-0.078,0.344,-0.626
2026-02-17T20:12:33.710,-6291,-0.222,0.464,-0.773
2026-02-17T20:12:33.769,-6289,-0.386,0.457,-1.002
2026-02-17T20:12:33.769,-6288,-0.344,0.337,-1.263
2026-02-17T20:12:33.770,-6287,-0.356,0.339,-1.455
2026-02-17T20:12:33.829,-6285,-0.398,0.339,-1.642
2026-02-17T20:12:33.829,-6284,-0.375,0.212,-1.272
2026-02-17T20:12:33.830,-6283,-0.392,0.161,-1.113
2026-02-17T20:12:33.889,-6281,-0.445,-0.012,-0.834
2026-02-17T20:12:33.889,-6280,-0.473,-0.237,-0.683
2026-02-17T20:12:33.889,-6279,-0.429,-0.263,-0.590
2026-02-17T20:12:33.948,-6277,-0.300,-0.228,-0.503
2026-02-17T20:12:33.949,-6276,-0.253,-0.110,-0.562
2026-02-17T20:12:34.009,-6275,-0.307,-0.093,-0.653
2026-02-17T20:12:34.009,-6273,-0.430,-0.195,-0.756
2026-02-17T20:12:34.010,-6272,-0.211,-0.097,-0.188
2026-02-17T20:12:34.068,-6270,-0.223,0.028,0.158
2026-02-17T20:12:34.069,-6269,-0.429,0.221,0.217
2026-02-17T20:12:34.069,-6268,-0.312,0.287,0.382
2026-02-17T20:12:34.189,-6266,0.081,0.349,0.855
2026-02-17T20:12:34.189,-6265,0.118,0.427,0.978
2026-02-17T20:12:34.190,-6264,-0.017,0.508,0.939
2026-02-17T20:12:34.190,-6262,0.001,0.723,1.211
2026-02-17T20:12:34.249,-6260,0.381,0.546,2.651
2026-02-17T20:12:34.249,-6259,-0.299,0.699,1.541
2026-02-17T20:12:34.250,-6258,-0.013,0.623,1.667
2026-02-17T20:12:34.308,-6256,0.296,0.354,2.344
2026-02-17T20:12:34.309,-6255,-0.008,0.290,2.374
2026-02-17T20:12:34.309,-6254,-0.267,0.272,2.194
2026-02-17T20:12:34.428,-6252,-0.495,0.246,1.490
2026-02-17T20:12:34.428,-6251,-0.368,0.228,1.120
2026-02-17T20:12:34.430,-6250,-0.312,0.194,1.139
2026-02-17T20:12:34.489,-6247,-0.316,0.286,1.447
2026-02-17T20:12:34.490,-6246,-0.098,0.357,1.112
2026-02-17T20:12:34.490,-6245,-0.080,0.339,1.196
2026-02-17T20:12:34.548,-6243,-0.081,0.270,1.367
2026-02-17T20:12:34.549,-6242,-0.122,0.290,1.330
2026-02-17T20:12:34.549,-6241,-0.127,0.264,1.327
2026-02-17T20:12:34.609,-6239,-0.088,0.233,1.433
2026-02-17T20:12:34.609,-6238,-0.170,0.252,1.506
2026-02-17T20:12:34.610,-6237,-0.217,0.251,1.619
2026-02-17T20:12:34.668,-6235,-0.353,0.339,2.047
2026-02-17T20:12:34.669,-6234,-0.078,0.232,2.332
2026-02-17T20:12:34.669,-6233,-0.006,0.230,2.018
2026-02-17T20:12:34.789,-6231,-0.003,0.251,1.481
2026-02-17T20:12:34.790,-6230,-0.130,0.217,1.349
2026-02-17T20:12:34.791,-6229,-0.102,0.224,1.327
2026-02-17T20:12:34.791,-6227,-0.037,0.138,0.933
2026-02-17T20:12:34.908,-6225,-0.274,-0.102,0.522
2026-02-17T20:12:34.909,-6224,-0.198,-0.085,0.794
2026-02-17T20:12:34.909,-6223,-0.166,0.040,0.582
2026-02-17T20:12:34.910,-6221,-0.105,0.251,-0.004
2026-02-17T20:12:34.969,-6219,-0.307,0.044,-0.949
2026-02-17T20:12:34.969,-6218,-0.136,0.156,-0.499
2026-02-17T20:12:34.969,-6217,-0.045,0.210,-0.711
2026-02-17T20:12:35.029,-6215,-0.253,0.188,-1.209
2026-02-17T20:12:35.029,-6214,-0.523,0.151,-1.450
2026-02-17T20:12:35.030,-6213,-0.588,0.125,-1.469
2026-02-17T20:12:35.088,-6211,-0.419,0.045,-1.262
2026-02-17T20:12:35.089,-6210,-0.229,-0.225,-0.997
2026-02-17T20:12:35.090,-6209,-0.253,-0.356,-0.894
2026-02-17T20:12:35.149,-6207,-0.371,-0.440,-0.618
2026-02-17T20:12:35.149,-6206,-0.425,-0.335,-0.447
2026-02-17T20:12:35.149,-6205,-0.382,-0.282,-0.452
2026-02-17T20:12:35.209,-6203,-0.229,-0.227,-0.625
2026-02-17T20:12:35.209,-6202,-0.228,-0.182,-0.755
2026-02-17T20:12:35.209,-6201,-0.312,-0.175,-0.816
2026-02-17T20:12:35.269,-6198,-0.522,-0.213,-0.523
2026-02-17T20:12:35.269,-6197,-0.410,-0.204,-0.223
2026-02-17T20:12:35.270,-6196,-0.297,-0.233,-0.073
2026-02-17T20:12:35.328,-6194,-0.211,-0.252,0.075
2026-02-17T20:12:35.328,-6193,-0.389,-0.263,0.369
2026-02-17T20:12:35.330,-6192,-0.474,-0.286,0.414
2026-02-17T20:12:35.389,-6190,-0.398,-0.268,0.446
2026-02-17T20:12:35.389,-6189,-0.155,-0.275,0.472
2026-02-17T20:12:35.390,-6188,-0.069,-0.207,0.517
2026-02-17T20:12:35.449,-6186,-0.185,-0.035,0.559
2026-02-17T20:12:35.449,-6185,-0.268,0.079,1.276
2026-02-17T20:12:35.450,-6184,-0.142,0.251,1.576
2026-02-17T20:12:35.509,-6182,-0.049,0.223,1.752
2026-02-17T20:12:35.509,-6181,-0.251,0.278,1.416
2026-02-17T20:12:35.509,-6180,-0.403,0.354,1.209
2026-02-17T20:12:35.569,-6178,-0.187,0.316,1.365
2026-02-17T20:12:35.570,-6177,0.060,0.210,1.708
2026-02-17T20:12:35.570,-6176,0.077,0.225,1.780
2026-02-17T20:12:35.629,-6173,-0.429,0.506,1.306
2026-02-17T20:12:35.630,-6172,-0.516,0.622,1.158
2026-02-17T20:12:35.630,-6171,-0.377,0.579,1.340
2026-02-17T20:12:35.688,-6169,-0.030,0.337,1.879
2026-02-17T20:12:35.689,-6168,-0.079,0.305,1.991
2026-02-17T20:12:35.689,-6167,-0.208,0.318,1.860
2026-02-17T20:12:35.749,-6165,-0.333,0.333,1.481
2026-02-17T20:12:35.749,-6164,-0.270,0.295,1.443
2026-02-17T20:12:35.750,-6163,-0.247,0.255,1.532
2026-02-17T20:12:35.809,-6161,-0.298,0.268,1.587
2026-02-17T20:12:35.810,-6160,-0.450,0.368,1.359
2026-02-17T20:12:35.810,-6159,-0.436,0.405,1.314
2026-02-17T20:12:35.868,-6157,-0.305,0.399,1.445
2026-02-17T20:12:35.869,-6156,-0.276,0.386,1.659
2026-02-17T20:12:35.869,-6155,-0.230,0.434,1.810
2026-02-17T20:12:36.048,-6152,-0.126,0.468,1.825
2026-02-17T20:12:36.050,-6151,-0.323,0.569,1.641
2026-02-17T20:12:36.050,-6150,-0.315,0.470,1.586
2026-02-17T20:12:36.051,-6148,-0.089,0.289,1.918
2026-02-17T20:12:36.109,-6146,-0.168,0.391,1.565
2026-02-17T20:12:36.109,-6145,0.238,-0.039,1.027
2026-02-17T20:12:36.110,-6144,0.232,-0.101,0.840
2026-02-17T20:12:36.228,-6142,0.155,-0.100,0.789
2026-02-17T20:12:36.229,-6141,-0.045,0.172,0.611
2026-02-17T20:12:36.229,-6140,-0.190,0.256,0.456
2026-02-17T20:12:36.230,-6137,-0.418,0.338,-0.120
2026-02-17T20:12:36.289,-6135,-0.426,0.305,-0.575
2026-02-17T20:12:36.289,-6134,-0.051,0.923,-1.201
2026-02-17T20:12:36.289,-6133,-0.295,0.955,-1.789
2026-02-17T20:12:36.408,-6131,-0.590,0.710,-2.373
2026-02-17T20:12:36.409,-6130,-0.354,0.244,-1.525
2026-02-17T20:12:36.409,-6129,-0.237,0.029,-1.086
2026-02-17T20:12:36.468,-6127,-0.214,-0.227,-0.491
2026-02-17T20:12:36.469,-6125,-0.272,-0.194,-0.330
2026-02-17T20:12:36.469,-6124,-0.471,-0.229,-0.622
2026-02-17T20:12:36.471,-6123,-0.460,-0.238,-0.476
2026-02-17T20:12:36.528,-6121,-0.421,-0.173,-0.060
2026-02-17T20:12:36.528,-6120,-0.371,-0.080,0.183
2026-02-17T20:12:36.530,-6119,-0.387,-0.102,0.130
2026-02-17T20:12:36.649,-6117,-0.555,-0.201,0.147
2026-02-17T20:12:36.649,-6116,-0.215,-0.390,1.008
2026-02-17T20:12:36.709,-6115,-0.020,-0.371,1.253
2026-02-17T20:12:36.709,-6113,0.084,-0.248,0.998
2026-02-17T20:12:36.710,-6111,-0.255,-0.023,0.292
2026-02-17T20:12:36.710,-6110,-0.079,0.250,1.405
2026-02-17T20:12:36.768,-6108,-0.111,0.453,1.442
2026-02-17T20:12:36.769,-6107,-0.132,0.666,1.200
2026-02-17T20:12:36.771,-6106,-0.170,0.763,1.187
2026-02-17T20:12:36.829,-6104,-0.043,0.907,1.727
2026-02-17T20:12:36.830,-6103,0.045,0.975,2.347
2026-02-17T20:12:36.830,-6102,-0.051,0.973,2.557
2026-02-17T20:12:36.889,-6100,-0.448,0.797,2.277
2026-02-17T20:12:36.890,-6099,-0.540,0.724,1.704
2026-02-17T20:12:36.948,-6098,-0.427,0.664,1.631
2026-02-17T20:12:36.949,-6096,-0.278,0.454,1.784
2026-02-17T20:12:36.949,-6095,-0.456,0.464,1.712
2026-02-17T20:12:37.008,-6093,-0.535,0.504,1.390
2026-02-17T20:12:37.009,-6092,-0.387,0.482,1.392
2026-02-17T20:12:37.009,-6091,-0.317,0.467,1.476
2026-02-17T20:12:37.068,-6089,-0.302,0.538,1.528
2026-02-17T20:12:37.069,-6088,-0.371,0.698,1.581
2026-02-17T20:12:37.069,-6087,-0.420,0.744,1.667
2026-02-17T20:12:37.129,-6084,-0.145,0.585,1.756
2026-02-17T20:12:37.129,-6083,-0.047,0.520,1.659
2026-02-17T20:12:37.130,-6082,-0.125,0.546,1.594
2026-02-17T20:12:37.189,-6080,-0.197,0.574,1.656
2026-02-17T20:12:37.190,-6079,-0.115,0.489,1.824
2026-02-17T20:12:37.190,-6078,0.020,0.416,1.835
2026-02-17T20:12:37.249,-6075,-0.091,0.477,1.308
2026-02-17T20:12:37.250,-6074,-0.158,0.423,1.664
2026-02-17T20:12:37.250,-6073,-0.109,0.379,1.979
2026-02-17T20:12:37.308,-6071,0.242,0.323,1.910
2026-02-17T20:12:37.309,-6070,0.353,0.358,1.237
2026-02-17T20:12:37.309,-6069,0.290,0.290,0.943
2026-02-17T20:12:37.369,-6066,-0.354,0.220,0.665
2026-02-17T20:12:37.370,-6065,-0.434,0.255,0.682
2026-02-17T20:12:37.370,-6064,-0.327,0.248,0.758
2026-02-17T20:12:37.428,-6062,-0.037,0.483,0.447
2026-02-17T20:12:37.429,-6061,-0.159,0.715,-0.384
2026-02-17T20:12:37.430,-6060,-0.222,0.782,-0.763
2026-02-17T20:12:37.489,-6058,-0.378,0.637,-1.177
